#DYNAMICS.TIME(1stCOL)ANDEVOLVEDCOEFFICIENTSALLTHEBASISVECTORSORDEREDBYINDEXNUMBER

1.0000000000000000E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-9.99900002999956627E-003j  -9.99950000998839350E-005+2.60208521396521064E-018j  0.49990000499989995+2.60208521396521064E-018j  0.49990000499989978+8.67361737988403547E-019j  1.11022302462515654E-016-9.99900002999956454E-003j  2.77555756156289135E-017-9.99900002999956974E-003j  -5.55111512312578270E-017-9.99900002999956974E-003j  0.49990000499989984+2.60208521396521064E-018j  0.49990000499989973+6.93889390390722838E-018j  -9.99950001001614908E-005+2.60208521396521064E-018j 

1.2000000000000000E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-1.19982720746480559E-002j  -1.43989632298502368E-004+2.60208521396521064E-018j  0.49985601036770133+2.60208521396521064E-018j  0.49985601036770116+8.67361737988403547E-019j  1.11022302462515654E-016-1.19982720746480559E-002j  2.77555756156289135E-017-1.19982720746480628E-002j  -5.55111512312578270E-017-1.19982720746480611E-002j  0.49985601036770122+3.46944695195361419E-018j  0.49985601036770111+6.93889390390722838E-018j  -1.43989632298779924E-004+2.60208521396521064E-018j 

1.4000000000000000E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-1.39972561613426732E-002j  -1.95980792752792343E-004+1.73472347597680709E-018j  0.49980401920724715+3.46944695195361419E-018j  0.49980401920724687+8.67361737988403547E-019j  1.11022302462515654E-016-1.39972561613426749E-002j  2.77555756156289135E-017-1.39972561613426784E-002j  -5.55111512312578270E-017-1.39972561613426784E-002j  0.49980401920724693+3.46944695195361419E-018j  0.49980401920724682+7.80625564189563192E-018j  -1.95980792753069899E-004+3.46944695195361419E-018j 

1.6000000000000000E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-1.59959043145612850E-002j  -2.55967233677545369E-004+2.60208521396521064E-018j  0.49974403276632240+2.60208521396521064E-018j  0.49974403276632212-8.67361737988403547E-019j  1.11022302462515654E-016-1.59959043145612885E-002j  2.77555756156289135E-017-1.59959043145612920E-002j  -5.55111512312578270E-017-1.59959043145612920E-002j  0.49974403276632218+5.20417042793042128E-018j  0.49974403276632207+9.54097911787243902E-018j  -2.55967233677822925E-004+2.60208521396521064E-018j 

1.8000000000000002E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-1.79941685668441528E-002j  -3.23947515400990760E-004+4.33680868994201774E-018j  0.49967605248459890+2.60208521396521064E-018j  0.49967605248459868+0.0000000000000000j  1.11022302462515654E-016-1.79941685668441528E-002j  2.77555756156289135E-017-1.79941685668441598E-002j  -5.55111512312578270E-017-1.79941685668441598E-002j  0.49967605248459868+6.07153216591882483E-018j  0.49967605248459868+1.21430643318376497E-017j  -3.23947515401240560E-004+3.46944695195361419E-018j 

2.0000000000000004E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-1.99920009599451332E-002j  -3.99920006399601125E-004+5.20417042793042128E-018j  0.49960007999360034+3.46944695195361419E-018j  0.49960007999360007+0.0000000000000000j  1.11022302462515654E-016-1.99920009599451332E-002j  2.77555756156289135E-017-1.99920009599451470E-002j  -5.55111512312578270E-017-1.99920009599451401E-002j  0.49960007999360012+3.46944695195361419E-018j  0.49960007999360001+1.38777878078144568E-017j  -3.99920006399878680E-004+5.20417042793042128E-018j 

2.2000000000000006E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-2.19893535459826928E-002j  -4.83882883337283243E-004+1.73472347597680709E-018j  0.49951611711666255+3.46944695195361419E-018j  0.49951611711666238+1.73472347597680709E-018j  1.11022302462515654E-016-2.19893535459826962E-002j  2.77555756156289135E-017-2.19893535459827066E-002j  -5.55111512312578270E-017-2.19893535459827032E-002j  0.49951611711666244+6.93889390390722838E-018j  0.49951611711666233+1.38777878078144568E-017j  -4.83882883337560799E-004+3.46944695195361419E-018j 

2.4000000000000007E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-2.39861783885906357E-002j  -5.75834131109009828E-004+3.46944695195361419E-018j  0.49942416586889082+5.20417042793042128E-018j  0.49942416586889066+1.73472347597680709E-018j  1.11022302462515654E-016-2.39861783885906392E-002j  2.77555756156289135E-017-2.39861783885906496E-002j  -5.55111512312578270E-017-2.39861783885906496E-002j  0.49942416586889071+6.93889390390722838E-018j  0.49942416586889060+1.38777878078144568E-017j  -5.75834131109287384E-004+5.20417042793042128E-018j 

2.6000000000000009E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-2.59824275640685928E-002j  -6.75771542889225252E-004+5.20417042793042128E-018j  0.49932422845711066+6.93889390390722838E-018j  0.49932422845711044+3.46944695195361419E-018j  1.11022302462515654E-016-2.59824275640685928E-002j  2.77555756156289135E-017-2.59824275640686067E-002j  -5.55111512312578270E-017-2.59824275640685998E-002j  0.49932422845711044+8.67361737988403547E-018j  0.49932422845711044+1.56125112837912638E-017j  -6.75771542889475052E-004+8.67361737988403547E-018j 

2.8000000000000011E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-2.79780531625321641E-002j  -7.83692720184858693E-004+3.46944695195361419E-018j  0.49921630727981503+6.93889390390722838E-018j  0.49921630727981481+1.73472347597680709E-018j  1.11022302462515654E-016-2.79780531625321641E-002j  2.77555756156289135E-017-2.79780531625321745E-002j  -5.55111512312578270E-017-2.79780531625321710E-002j  0.49921630727981481+6.93889390390722838E-018j  0.49921630727981481+1.56125112837912638E-017j  -7.83692720185108493E-004+6.93889390390722838E-018j 

3.0000000000000013E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-2.99730072890627766E-002j  -8.99595072892889203E-004+5.20417042793042128E-018j  0.49910040492710694+6.93889390390722838E-018j  0.49910040492710678-1.73472347597680709E-018j  1.11022302462515654E-016-2.99730072890627766E-002j  2.77555756156289135E-017-2.99730072890627905E-002j  -5.55111512312578270E-017-2.99730072890627870E-002j  0.49910040492710683+1.04083408558608426E-017j  0.49910040492710672+1.73472347597680709E-017j  -8.99595072893166758E-004+6.93889390390722838E-018j 

3.2000000000000015E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-3.19672420648571612E-002j  -1.02347581936229615E-003+6.93889390390722838E-018j  0.49897652418063754+5.20417042793042128E-018j  0.49897652418063737+0.0000000000000000j  1.11022302462515654E-016-3.19672420648571681E-002j  2.77555756156289135E-017-3.19672420648571751E-002j  -5.55111512312578270E-017-3.19672420648571681E-002j  0.49897652418063743+8.67361737988403547E-018j  0.49897652418063732+2.08166817117216851E-017j  -1.02347581936257370E-003+6.93889390390722838E-018j 

3.4000000000000016E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-3.39607096283764121E-002j  -1.15533198646117219E-003+1.04083408558608426E-017j  0.49884466801353866+5.20417042793042128E-018j  0.49884466801353849+0.0000000000000000j  1.11022302462515654E-016-3.39607096283764121E-002j  2.77555756156289135E-017-3.39607096283764259E-002j  -5.55111512312578270E-017-3.39607096283764190E-002j  0.49884466801353855+1.04083408558608426E-017j  0.49884466801353844+2.08166817117216851E-017j  -1.15533198646144974E-003+5.20417042793042128E-018j 

3.6000000000000018E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-3.59533621364946931E-002j  -1.29516040964788859E-003+8.67361737988403547E-018j  0.49870483959035206+3.46944695195361419E-018j  0.49870483959035178+0.0000000000000000j  1.11022302462515654E-016-3.59533621364946931E-002j  2.77555756156289135E-017-3.59533621364947070E-002j  -5.55111512312578270E-017-3.59533621364947070E-002j  0.49870483959035183+1.04083408558608426E-017j  0.49870483959035172+2.42861286636752993E-017j  -1.29516040964816614E-003+6.93889390390722838E-018j 

3.8000000000000020E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.22044604925031308E-016-3.79451517656474585E-002j  -1.44295773304697894E-003+1.04083408558608426E-017j  0.49855704226695285+6.93889390390722838E-018j  0.49855704226695269+1.73472347597680709E-018j  1.11022302462515654E-016-3.79451517656474585E-002j  2.77555756156289135E-017-3.79451517656474724E-002j  -5.55111512312578270E-017-3.79451517656474724E-002j  0.49855704226695274+1.04083408558608426E-017j  0.49855704226695263+2.25514051876984922E-017j  -1.44295773304725650E-003+6.93889390390722838E-018j 

4.0000000000000022E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-3.99360307129792147E-002j  -1.59872040952968586E-003+6.93889390390722838E-018j  0.49840127959047020+3.46944695195361419E-018j  0.49840127959046998-3.46944695195361419E-018j  1.11022302462515654E-016-3.99360307129792147E-002j  2.77555756156289135E-017-3.99360307129792355E-002j  -5.55111512312578270E-017-3.99360307129792286E-002j  0.49840127959046998+6.93889390390722838E-018j  0.49840127959046998+2.77555756156289135E-017j  -1.59872040952993566E-003+6.93889390390722838E-018j 

4.2000000000000023E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-4.19259511974907906E-002j  -1.76244470079933713E-003+6.93889390390722838E-018j  0.49823755529920055+3.46944695195361419E-018j  0.49823755529920033+0.0000000000000000j  1.11022302462515654E-016-4.19259511974907906E-002j  2.77555756156289135E-017-4.19259511974908045E-002j  -5.55111512312578270E-017-4.19259511974908045E-002j  0.49823755529920039+1.04083408558608426E-017j  0.49823755529920027+2.77555756156289135E-017j  -1.76244470079958693E-003+1.38777878078144568E-017j 

4.4000000000000025E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-4.39148654611860728E-002j  -1.93412667748077416E-003+6.93889390390722838E-018j  0.49806587332251906+3.46944695195361419E-018j  0.49806587332251889+0.0000000000000000j  1.11022302462515654E-016-4.39148654611860728E-002j  2.77555756156289135E-017-4.39148654611860867E-002j  -5.55111512312578270E-017-4.39148654611860867E-002j  0.49806587332251895+1.04083408558608426E-017j  0.49806587332251884+2.77555756156289135E-017j  -1.93412667748105171E-003+1.04083408558608426E-017j 

4.6000000000000027E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-4.59027257702181862E-002j  -2.11376221921483198E-003+6.93889390390722838E-018j  0.49788623778078500+6.93889390390722838E-018j  0.49788623778078483+3.46944695195361419E-018j  1.11022302462515654E-016-4.59027257702181862E-002j  2.77555756156289135E-017-4.59027257702182070E-002j  -5.55111512312578270E-017-4.59027257702182001E-002j  0.49788623778078489+1.04083408558608426E-017j  0.49788623778078478+2.42861286636752993E-017j  -2.11376221921510954E-003+1.04083408558608426E-017j 

4.8000000000000029E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-4.78894844160351468E-002j  -2.30134701475709358E-003+6.93889390390722838E-018j  0.49769865298524285+1.04083408558608426E-017j  0.49769865298524257+3.46944695195361419E-018j  1.11022302462515654E-016-4.78894844160351538E-002j  2.77555756156289135E-017-4.78894844160351746E-002j  -5.55111512312578270E-017-4.78894844160351746E-002j  0.49769865298524263+1.38777878078144568E-017j  0.49769865298524252+2.77555756156289135E-017j  -2.30134701475737113E-003+1.04083408558608426E-017j 

5.0000000000000031E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-4.98750937165248348E-002j  -2.49687656208141817E-003+1.04083408558608426E-017j  0.49750312343791847+1.04083408558608426E-017j  0.49750312343791825+3.46944695195361419E-018j  1.11022302462515654E-016-4.98750937165248348E-002j  2.77555756156289135E-017-4.98750937165248556E-002j  -5.55111512312578270E-017-4.98750937165248487E-002j  0.49750312343791830+1.38777878078144568E-017j  0.49750312343791819+2.77555756156289135E-017j  -2.49687656208166797E-003+1.04083408558608426E-017j 

5.2000000000000032E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-5.18595060171593153E-002j  -2.70034616848818798E-003+1.04083408558608426E-017j  0.49729965383151165+1.38777878078144568E-017j  0.49729965383151148+6.93889390390722838E-018j  1.11022302462515654E-016-5.18595060171593153E-002j  2.77555756156289135E-017-5.18595060171593292E-002j  -5.55111512312578270E-017-5.18595060171593292E-002j  0.49729965383151153+1.73472347597680709E-017j  0.49729965383151142+3.12250225675825277E-017j  -2.70034616848846554E-003+1.73472347597680709E-017j 

5.4000000000000034E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-5.38426736921386317E-002j  -2.91175095071649626E-003+1.04083408558608426E-017j  0.49708824904928339+1.38777878078144568E-017j  0.49708824904928317+6.93889390390722838E-018j  1.11022302462515654E-016-5.38426736921386387E-002j  2.77555756156289135E-017-5.38426736921386595E-002j  -5.55111512312578270E-017-5.38426736921386526E-002j  0.49708824904928317+1.73472347597680709E-017j  0.49708824904928317+3.12250225675825277E-017j  -2.91175095071674606E-003+1.73472347597680709E-017j 

5.6000000000000036E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.22044604925031308E-016-5.58245491455337875E-002j  -3.13108583506177540E-003+1.04083408558608426E-017j  0.49686891416493817+1.04083408558608426E-017j  0.49686891416493789+0.0000000000000000j  8.32667268468867405E-017-5.58245491455337944E-002j  2.77555756156289135E-017-5.58245491455338083E-002j  -5.55111512312578270E-017-5.58245491455338014E-002j  0.49686891416493795+1.38777878078144568E-017j  0.49686891416493784+3.12250225675825277E-017j  -3.13108583506205296E-003+1.38777878078144568E-017j 

5.8000000000000038E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-5.78050848124290195E-002j  -3.35834555749736641E-003+1.38777878078144568E-017j  0.49664165444250252+1.38777878078144568E-017j  0.49664165444250230+3.46944695195361419E-018j  1.11022302462515654E-016-5.78050848124290334E-002j  2.77555756156289135E-017-5.78050848124290473E-002j  -5.55111512312578270E-017-5.78050848124290473E-002j  0.49664165444250230+1.38777878078144568E-017j  0.49664165444250230+3.12250225675825277E-017j  -3.35834555749761621E-003+1.04083408558608426E-017j 

6.0000000000000039E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-5.97842331600634130E-002j  -3.59352466380075120E-003+1.38777878078144568E-017j  0.49640647533619908+1.38777878078144568E-017j  0.49640647533619892+0.0000000000000000j  1.11022302462515654E-016-5.97842331600634130E-002j  2.77555756156289135E-017-5.97842331600634269E-002j  -5.55111512312578270E-017-5.97842331600634269E-002j  0.49640647533619897+1.73472347597680709E-017j  0.49640647533619886+3.12250225675825277E-017j  -3.59352466380102875E-003+1.38777878078144568E-017j 

6.2000000000000041E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-6.17619466889715932E-002j  -3.83661750968472548E-003+1.04083408558608426E-017j  0.49616338249031522+1.38777878078144568E-017j  0.49616338249031494+0.0000000000000000j  1.11022302462515654E-016-6.17619466889715932E-002j  2.77555756156289135E-017-6.17619466889716209E-002j  -5.55111512312578270E-017-6.17619466889716140E-002j  0.49616338249031500+2.08166817117216851E-017j  0.49616338249031489+3.46944695195361419E-017j  -3.83661750968500304E-003+1.04083408558608426E-017j 

6.4000000000000043E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-6.37381779341238131E-002j  -4.08761826093256841E-003+1.38777878078144568E-017j  0.49591238173906727+1.04083408558608426E-017j  0.49591238173906710+0.0000000000000000j  1.11022302462515654E-016-6.37381779341238131E-002j  2.77555756156289135E-017-6.37381779341238408E-002j  -5.55111512312578270E-017-6.37381779341238408E-002j  0.49591238173906715+1.73472347597680709E-017j  0.49591238173906704+3.81639164714897561E-017j  -4.08761826093284597E-003+1.38777878078144568E-017j 

6.6000000000000045E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-6.57128794660650495E-002j  -4.34652089353843030E-003+1.38777878078144568E-017j  0.49565347910646140+1.38777878078144568E-017j  0.49565347910646124+0.0000000000000000j  1.11022302462515654E-016-6.57128794660650495E-002j  2.77555756156289135E-017-6.57128794660650772E-002j  -5.55111512312578270E-017-6.57128794660650772E-002j  0.49565347910646129+2.08166817117216851E-017j  0.49565347910646118+4.16333634234433703E-017j  -4.34652089353870785E-003+1.38777878078144568E-017j 

6.8000000000000047E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-6.76860038920532869E-002j  -4.61331919385149503E-003+1.38777878078144568E-017j  0.49538668080614834+6.93889390390722838E-018j  0.49538668080614817-6.93889390390722838E-018j  1.11022302462515654E-016-6.76860038920533147E-002j  2.77555756156289135E-017-6.76860038920533286E-002j  -5.55111512312578270E-017-6.76860038920533147E-002j  0.49538668080614823+1.73472347597680709E-017j  0.49538668080614812+3.46944695195361419E-017j  -4.61331919385177258E-003+6.93889390390722838E-018j 

7.0000000000000048E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.22044604925031308E-016-6.96575038571970728E-002j  -4.88800675872530510E-003+1.38777878078144568E-017j  0.49511199324127453+3.46944695195361419E-018j  0.49511199324127436-3.46944695195361419E-018j  8.32667268468867405E-017-6.96575038571970867E-002j  2.77555756156289135E-017-6.96575038571971145E-002j  -5.55111512312578270E-017-6.96575038571971006E-002j  0.49511199324127442+1.73472347597680709E-017j  0.49511199324127431+4.16333634234433703E-017j  -4.88800675872558266E-003+1.04083408558608426E-017j 

7.2000000000000050E-002 0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  0.0000000000000000+0.0000000000000000j  2.49800180540660222E-016-7.16273320455918516E-002j  -5.17057699567163853E-003+2.08166817117216851E-017j  0.49482942300432831+6.93889390390722838E-018j  0.49482942300432803+0.0000000000000000j  1.11022302462515654E-016-7.16273320455918516E-002j  2.77555756156289135E-017-7.16273320455918794E-002j  -5.55111512312578270E-017-7.16273320455918655E-002j  0.49482942300432808+2.08166817117216851E-017j  0.49482942300432797+4.51028103753969845E-017j  -5.17057699567191609E-003+1.38777878078144568E-017j 

